entity:sample_id	blat_passed_maf	hg38_WXS_bam_path	submitter_id
1b785ff6-468a-4195-97dc-fd5f75edc3f4	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11440.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c954e35d-5186-4f77-a94b-5d85d2c378d9/gdc_file_downloader_workflow/b1d3e074-1e2f-4a23-9c89-3ccd108f2ab5/call-gdc_file_downloader/acbc3c35-1279-48cf-bec6-ca94e0562292/97e77021-3d5d-4b6e-81c5-1b9851fdb67d_gdc_realn.bam	DLBCL11440
1bcf4bb3-de11-4725-8d39-0f56badec997	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10480.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/35a5f8a7-0766-4c1d-841b-d39d80b9d8ae/gdc_file_downloader_workflow/eb2a886f-3ff6-43a5-8a78-cca12cd13df4/call-gdc_file_downloader/attempt-2/3a560d72-520c-49af-b9fe-777c157dfba0/285d1474-a252-4620-9771-c3cd2c6752c8_gdc_realn.bam	DLBCL10480
1c265879-8d20-4dc5-a70a-332887bd964f	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10862.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c20d6b47-ac60-4aa2-a0c0-d563fbc9d186/gdc_file_downloader_workflow/07967903-b94f-4d52-92cf-2c6d265ec5f7/call-gdc_file_downloader/f2601237-9e19-4334-874c-87f1bd95d7b0/16c93fb6-25de-43fd-ae11-fd51e0ded4a1_gdc_realn.bam	DLBCL10862
1c6477b1-549a-40ba-9c2a-f922ebba3732			DLBCL11682
1cb172b4-edaa-4f84-b08d-cd5cd321d7bf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10885.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/73a07941-7db1-45ad-829d-2a9b6fbfeedb/gdc_file_downloader_workflow/fe2202d2-0376-4c0b-9e1d-14416f9e396a/call-gdc_file_downloader/5ceb71ef-0759-4ed9-b8e9-081cf292e241/9a2abec5-1416-43c5-8108-b18d41e91a09_gdc_realn.bam	DLBCL10885
1d49db1b-f1f4-490c-9db4-c33254e0cd18	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10899.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c4031e0f-4922-4660-bd50-b804a06acfd6/gdc_file_downloader_workflow/864e44bc-1889-463a-975d-b4a47c9ad8cc/call-gdc_file_downloader/b8de8d62-5b28-47af-af75-f11721d6ab50/7be5e56c-374e-4b6d-87f1-66eec664ac9d_gdc_realn.bam	DLBCL10899
1d4ed3aa-6b44-459a-a5ab-b8a32fc51cf5	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10548.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c064886a-955e-4960-900d-972048dae073/gdc_file_downloader_workflow/8f8df8c9-072d-479e-9697-ff054f8f6815/call-gdc_file_downloader/6c71b757-cd6d-47d7-8c4e-4f99dd3281f0/fa0350b0-11fa-4b5b-8593-68005f4f5a2f_gdc_realn.bam	DLBCL10548
1db270fa-3a29-4dab-8994-5f20f0b1455e	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10931.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c064886a-955e-4960-900d-972048dae073/gdc_file_downloader_workflow/25e30a02-a06b-40f7-a42c-51a2cd5a8544/call-gdc_file_downloader/4a905567-c444-47d3-9fe9-1c8f0b3265f6/fe08f92c-0f18-4a6f-b601-343bac387315_gdc_realn.bam	DLBCL10931
1e4114cb-1a58-42eb-bb4b-35936356de11	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10523.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/bd58c4e5-3117-4921-b94e-5475e911be0d/gdc_file_downloader_workflow/7c7637ea-374a-4ce7-bd31-312d46113345/call-gdc_file_downloader/0a8769c0-4543-4976-b827-e9d58bd14476/3ba0a6ad-7d59-4ea0-8fd4-3d626b07dec1_gdc_realn.bam	DLBCL10523
1e5c5589-c5c9-4a3c-9030-cab269e94454	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11454.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/d44f2d62-f090-4370-ad16-2336284de9d4/call-gdc_file_downloader/e5fd2a3d-4361-456b-956f-a713e1945449/c7a6936a-92dd-4872-a59a-a4f79ab5e21e_gdc_realn.bam	DLBCL11454
1f0d07ee-a8db-4574-9f76-63a1ce811c35	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10957.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/5369be8a-2fc4-409d-9800-11206f6cb834/call-gdc_file_downloader/e735981d-97cf-4a7c-a05a-3a32c3082ec6/f27d06ab-8597-44e5-a0e9-6f8ef0130453_gdc_realn.bam	DLBCL10957
1fa56797-ab8b-45e2-b71d-6ffba92d9fed	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10553.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/6229d1ab-9c53-49a0-b92e-0092317c517e/call-gdc_file_downloader/attempt-2/7b05a307-377a-4c3a-8f1c-a8f6209aaccc/a2de30c3-c98a-48b9-b7c5-4cec7ea4fa33_gdc_realn.bam	DLBCL10553
1faf50f8-8f18-4acc-89be-602c7cf4c433	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10963.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/bd58c4e5-3117-4921-b94e-5475e911be0d/gdc_file_downloader_workflow/bd69b65f-d4b9-4d2f-b123-e6683189b100/call-gdc_file_downloader/aed7039e-ac9d-4a3f-b1ab-c736c0a15090/74850533-ea58-4cb9-b2c1-0aecab744304_gdc_realn.bam	DLBCL10963
2067fcf9-dd45-480c-889d-fc776701f4c2	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11434.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/bd58c4e5-3117-4921-b94e-5475e911be0d/gdc_file_downloader_workflow/2bdce9ba-2eeb-49ee-bb97-606c6a4589db/call-gdc_file_downloader/7960fc5e-fc21-4672-80af-7a76aa82b4c3/32f42363-3e4d-4eff-a0a9-d83687f970a1_gdc_realn.bam	DLBCL11434
207ac5d3-99a8-431b-a1ff-ac97fb9a1367		gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c064886a-955e-4960-900d-972048dae073/gdc_file_downloader_workflow/b9d28318-7e91-41ce-b79f-4bf9d0814a5e/call-gdc_file_downloader/attempt-3/b1012409-a0e7-48ac-a410-25f6f964df0c/081df7ed-4b94-4f42-843c-06e8d773b39e_gdc_realn.bam	DLBCL11568
2084eeea-3d76-4d87-addb-ff9bbf45597a	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10880.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/09a17895-f412-4755-8c27-fb20ad826ce7/gdc_file_downloader_workflow/2039b7ef-293d-40a6-bcd2-c1c9b4543d14/call-gdc_file_downloader/943d00ba-c922-4c84-8e63-1da05350553a/8b584452-7832-46d2-bd87-d38a2fea4431_gdc_realn.bam	DLBCL10880
209d4ef6-39a5-4f79-a264-c06554ec24c0	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10458.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/173c73a2-aab5-4bd9-bedc-2de02230d70d/gdc_file_downloader_workflow/ba302bd9-c101-4a5e-91f0-460aa9da5dfb/call-gdc_file_downloader/54f8c2c8-e7d9-483d-be44-26cc7dded9b5/e07a4c41-e846-452c-ac3b-c79abd86da69_gdc_realn.bam	DLBCL10458
217f34e0-e261-4c44-b5c8-fb967dc96b27	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11676.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c064886a-955e-4960-900d-972048dae073/gdc_file_downloader_workflow/37b4f4cd-b062-4d11-8cd2-947fc983df98/call-gdc_file_downloader/2cccf2de-2acb-4c3e-805a-4b82c4014dbc/bbed6d43-cf11-4050-879d-29e17d0b742c_gdc_realn.bam	DLBCL11676
21f7001e-9647-4eb6-946c-f310a79bf2f4	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10909.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/9eb50fed-7ac3-410c-afbc-9ec8c11b27cc/gdc_file_downloader_workflow/7dc91bbc-381c-4828-8fef-662e85b5c61c/call-gdc_file_downloader/194a4225-89b3-449b-ba65-841015bce549/e5878374-8e43-4c49-9bbe-f81fa97ce9c7_gdc_realn.bam	DLBCL10909
230849c8-0342-49ab-9f6f-db148b5b5062	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10476.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/87a42b88-fc77-474a-846f-402a037037b8/call-gdc_file_downloader/2a287700-06f9-4f23-b5af-d742f675c580/aefe2694-75bf-4f8f-8142-801c517518e3_gdc_realn.bam	DLBCL10476
23b361f4-6401-48f1-850d-b950a268edee	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11471.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a4b432dd-2b93-4998-abba-377dad86f104/gdc_file_downloader_workflow/50326ca8-45d1-4aa3-9f5e-95326ad0568b/call-gdc_file_downloader/attempt-2/5a6e5933-18f9-4380-9d6f-de38370c7ce1/7690015a-7905-4671-9729-ba29bb0398bf_gdc_realn.bam	DLBCL11471
24ad7bf4-7dd2-483f-8e45-2605b5fda1bb	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10457.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a3ea1613-07f4-4226-b1aa-8a9cd99354c9/gdc_file_downloader_workflow/557d8fd9-fa30-48a8-8506-14a4dc902de9/call-gdc_file_downloader/68f665d8-b26c-48bf-8c98-2ff1ae007f98/7b826a0b-851f-406a-92a6-3a9c7b3edef5_gdc_realn.bam	DLBCL10457
24c6644e-0d0a-4a68-b9c1-89f741455e9d	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11194.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c4031e0f-4922-4660-bd50-b804a06acfd6/gdc_file_downloader_workflow/bc3ced66-6686-40c3-9fff-1d040b4c5ab2/call-gdc_file_downloader/f3010ce8-13a9-4b0d-b2d5-7c261cee735d/88b8b46a-2d2c-4a6b-8576-8901d6eb10a7_gdc_realn.bam	DLBCL11194
25b541b0-cfd8-4528-8283-168cbda7a96c	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10493.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/dedee27c-02bc-4ae3-9cad-0ed24e92f2f3/call-gdc_file_downloader/attempt-2/4a69c09c-98dd-40f0-bdb7-cf28b7311774/2d301ce6-b0e6-438d-b8a0-9026c45315b4_gdc_realn.bam	DLBCL10493
2654c7f3-ea45-4db3-af02-b16b93359454	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10959.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/28091d17-78b5-40a4-bb31-ed97216a7c29/call-gdc_file_downloader/a993e9e6-df85-4d8a-8a4d-72c18bfb00b6/4cb98449-6be7-488e-b3e5-9699c4470933_gdc_realn.bam	DLBCL10959
273dbf84-36dd-4af0-8fc1-4d9f12840423	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10990.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a3ea1613-07f4-4226-b1aa-8a9cd99354c9/gdc_file_downloader_workflow/cdfe2d6b-f87c-41f5-a268-8729df90b191/call-gdc_file_downloader/b630cf57-6559-4962-97f4-5b3bb5ebaf81/f43cee39-7a2e-4c4a-8c39-7c559aa8637e_gdc_realn.bam	DLBCL10990
277c3ddc-f845-441f-9c35-85ed6dd969ec	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10495.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/f3cd8f3e-7562-4b6c-89a4-d2955f01eb93/call-gdc_file_downloader/10dd3e2e-7a06-48f9-8df3-4a4e1103a0f5/5225dd2e-0326-4b5a-b02a-2e39f777dcda_gdc_realn.bam	DLBCL10495
277d57ff-c6fd-4311-866b-9ff28088d5e2	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11455.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/5967d017-b17a-4a62-8606-b434411ddddc/call-gdc_file_downloader/4690489c-ffa0-4b3a-ae08-9d294ba47b29/99ce69e6-b410-498b-89f6-6cb58ddd29f7_gdc_realn.bam	DLBCL11455
288120d4-8549-497c-a698-c28180fcf7c6	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10473.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/f32d6745-7c28-4c8c-bc66-c8e5389cd9d0/gdc_file_downloader_workflow/3789b039-f796-4e1f-967b-6983b36771ee/call-gdc_file_downloader/attempt-2/89e0bdf9-17d6-400a-9921-0911b4b92af0/d3822074-2568-466c-8811-7e61b61cb048_gdc_realn.bam	DLBCL10473
28ae3a70-f202-42ac-9895-f9b785f058d7	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11655.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/701861f3-e449-43b7-9748-b54a320d5321/call-gdc_file_downloader/490ea3c1-4892-4ba2-8263-0e53aaa6b499/c02b6caf-6457-464e-bfd1-6e1bc5f29789_gdc_realn.bam	DLBCL11655
2a6ba79b-b854-45c7-aee8-6902769761c0	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11666.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/db35d095-bda8-4e90-8f5c-8ecf7d6423c6/gdc_file_downloader_workflow/2e473611-42a8-43a1-8476-e6d13d382ad0/call-gdc_file_downloader/07034ca8-828b-47fe-b773-b313bab739c7/5a6b4d86-2b21-493c-bbe9-e8739f489907_gdc_realn.bam	DLBCL11666
2aa8c38b-c6fc-4be3-bb28-5ef886c853cc			DLBCL11580
2ac0c494-5be0-48b1-a9da-8dfe9db44632			DLBCL11351
2b1baf92-6bf1-4114-a619-c4bcc863d8b6			DLBCL11295
2b2eee5f-f106-49f9-8dff-4b91cc1387e2	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11432.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/9eb50fed-7ac3-410c-afbc-9ec8c11b27cc/gdc_file_downloader_workflow/4fac9c94-6966-436f-b731-994d23e0ddee/call-gdc_file_downloader/63d9213f-2394-4e8a-bc4f-5346a45721ee/9045bd97-1062-46f6-9448-cd920fbdc341_gdc_realn.bam	DLBCL11432
2c8ea82b-0b2d-4ade-b843-6b668e900678	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10469.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c954e35d-5186-4f77-a94b-5d85d2c378d9/gdc_file_downloader_workflow/349e0e08-ea94-4139-b201-d4ba6c07f09a/call-gdc_file_downloader/3e6bc700-6c38-4688-8f7d-740e59121064/91ce2dc4-a7f0-4ac9-9a3d-01082e445bec_gdc_realn.bam	DLBCL10469
2d2cc72a-2973-4eaf-a073-fcb85d48cbea	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10974.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a3ea1613-07f4-4226-b1aa-8a9cd99354c9/gdc_file_downloader_workflow/feea8bf4-7bc2-465c-9dfd-e79fde17e450/call-gdc_file_downloader/f3876056-1802-47dc-92f5-7045bda7a8d4/5ff3af41-9199-4d26-8f2c-b32588c9bb83_gdc_realn.bam	DLBCL10974
2dd5c1b7-4d37-4b6a-8dea-046002eb254e	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10871.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/127de6d3-9457-45c7-9883-d57971061e2d/gdc_file_downloader_workflow/d1cba3ae-4d09-4295-9f8a-fe697dab977f/call-gdc_file_downloader/attempt-2/7ed3610d-5ae0-46f4-9379-3d65b4eebed8/fa126ab9-7868-4aee-a12b-410b269ddde8_gdc_realn.bam	DLBCL10871
2df3c453-fc67-454d-8d46-3ec44ba3ab6d	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11658.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a4b432dd-2b93-4998-abba-377dad86f104/gdc_file_downloader_workflow/f88f0b59-273d-4c71-94c4-da9bd2d06734/call-gdc_file_downloader/3a155928-3460-4102-9f75-b8a29857d78b/431f949d-fcf7-4ff8-a107-8fdd2ba796ff_gdc_realn.bam	DLBCL11658
2eb39362-2472-4ad4-992e-c6d836ec26f3	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10955.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/73a07941-7db1-45ad-829d-2a9b6fbfeedb/gdc_file_downloader_workflow/2994c440-e8e0-4718-bad0-0508a6ca3125/call-gdc_file_downloader/51fe23d1-e314-470b-8c1a-bb4ed745cdb9/bbca647f-7878-4f23-9615-d70ec0034f41_gdc_realn.bam	DLBCL10955
2f3758fe-1d01-4753-9c69-8661f92b4caa	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10927.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/f32d6745-7c28-4c8c-bc66-c8e5389cd9d0/gdc_file_downloader_workflow/4a6efbbe-d7c1-40d1-be53-59e84e3a5cc8/call-gdc_file_downloader/499a2b89-7aaa-4a8b-b7b2-4d1b63db319e/39003964-495b-4a6c-b927-53cac03d081b_gdc_realn.bam	DLBCL10927
2f786287-304d-411c-9ba9-06aa55c8b3ab	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11564.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/9eb50fed-7ac3-410c-afbc-9ec8c11b27cc/gdc_file_downloader_workflow/91ef5cd4-8286-4512-bf87-5d72110abd7f/call-gdc_file_downloader/34ced90c-472d-426e-a510-c3e321a30519/453bc5e2-43da-4325-bd62-d5f1e9d8c971_gdc_realn.bam	DLBCL11564
31ba0554-e0de-435a-be7e-88c15fe8c34a	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10907.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a4b432dd-2b93-4998-abba-377dad86f104/gdc_file_downloader_workflow/b59204a0-9303-462f-90ce-8f56274852e4/call-gdc_file_downloader/6c6e0249-1b08-48d0-a27e-cb2d5b4a8cc6/8560cf36-3319-4f9f-9601-a8b195965c2e_gdc_realn.bam	DLBCL10907
31c19f0e-2cac-4dd2-8af3-091545194962			DLBCL11330
31c89aca-638a-48d2-865f-e57e81c2d61a	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10969.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/dd98d63e-18a7-43cb-a4e1-4240b608b72d/gdc_file_downloader_workflow/25575fbe-c6e0-46cf-9daf-9d92087a901f/call-gdc_file_downloader/fac8c8d4-5de5-4545-98ab-374af5f376f1/7137c003-28d4-4208-a3cb-3a6b8c4996b0_gdc_realn.bam	DLBCL10969
328aeb15-6aab-4fd8-83e9-a4403d076356	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10550.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c954e35d-5186-4f77-a94b-5d85d2c378d9/gdc_file_downloader_workflow/12d3e5b5-f0c2-4b8a-b577-ac4e8e927638/call-gdc_file_downloader/1991213d-d2ca-4477-9d46-aaa1636e7baa/458af19d-54ad-4797-92f5-01c0755a8510_gdc_realn.bam	DLBCL10550
32e07881-7794-49c3-af5e-8f7dd823caee	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10973.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/db35d095-bda8-4e90-8f5c-8ecf7d6423c6/gdc_file_downloader_workflow/7cb9226a-d4f6-4161-b5d1-203164fe048b/call-gdc_file_downloader/715a8740-5874-4820-a37c-0a3b8226b4ff/fb47472d-1621-47c1-92c9-1313cbba4828_gdc_realn.bam	DLBCL10973
338248b6-2795-44bd-a444-5d5a7f16a188	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11677.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/9eb50fed-7ac3-410c-afbc-9ec8c11b27cc/gdc_file_downloader_workflow/6c201d1b-a4c2-4b1c-add1-8ead8d547668/call-gdc_file_downloader/1091c3dd-57bb-45c3-aebe-51104cc9d9c4/902ad838-033c-41f1-b3b1-1ded74e80b48_gdc_realn.bam	DLBCL11677
34023cc9-2c31-4a40-a07f-053e1ef74667	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10491.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/9eb50fed-7ac3-410c-afbc-9ec8c11b27cc/gdc_file_downloader_workflow/bef2d957-7f95-4a2c-9588-b29748aee449/call-gdc_file_downloader/1a40657a-cab0-48f4-8b45-9e42b09dab06/54557ab6-09d1-48e4-863c-fe77b697d6ec_gdc_realn.bam	DLBCL10491
3409cc43-9066-479a-ada1-583b2d809dc5			DLBCL11328
3487ac51-bd8e-4773-a8cd-134c8877be41	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10464.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/bd58c4e5-3117-4921-b94e-5475e911be0d/gdc_file_downloader_workflow/5a49fca5-9bd2-4df7-9382-4bd61586f2ee/call-gdc_file_downloader/f8d46637-c467-4845-a117-a2c2a92e76f3/8f7a6336-03e8-4451-b7a4-f80a172886e6_gdc_realn.bam	DLBCL10464
351e9d97-be70-42ff-8bc3-7e9719356b36	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11262.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/35a5f8a7-0766-4c1d-841b-d39d80b9d8ae/gdc_file_downloader_workflow/937b5165-537d-4601-a3a9-b6fd687e3a42/call-gdc_file_downloader/53703b51-d4c3-4ca3-9a4b-e176d6684f4b/9f47fa7b-1bb3-4b39-b60e-a690525a7006_gdc_realn.bam	DLBCL11262
3522c1b9-68ad-47c6-ae05-c15c08cdbd69	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10904.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/f32d6745-7c28-4c8c-bc66-c8e5389cd9d0/gdc_file_downloader_workflow/4a3f8a88-1a02-4d8a-a043-572a3fb7377a/call-gdc_file_downloader/583a2cf9-950b-4df3-9157-47fce7562d7f/c13c2fc6-f5cd-401a-a513-6089246348e8_gdc_realn.bam	DLBCL10904
36514d4a-3d9a-4be4-a8ec-3f7e83ee4f3a	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10868.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/db35d095-bda8-4e90-8f5c-8ecf7d6423c6/gdc_file_downloader_workflow/27b237cb-904b-4091-b00f-f7e6d79e9bca/call-gdc_file_downloader/attempt-2/0e5f5767-3baa-400b-a2ec-c7aa91d3fd6e/203f63a8-0cf3-4817-ba81-225aa37f3422_gdc_realn.bam	DLBCL10868
37935c0f-6bad-4da3-a3e6-0862846595cb	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10953.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/9eb50fed-7ac3-410c-afbc-9ec8c11b27cc/gdc_file_downloader_workflow/dfc1fc33-3d08-466b-b984-bf823e921f48/call-gdc_file_downloader/74bfee73-8a7c-4485-8a33-0e87ab943836/c96a8d08-8e94-4a0b-a853-584946f438bc_gdc_realn.bam	DLBCL10953
